"BehaviorSpace results (NetLogo 6.2.0)"
"epidemic.nlogo"
"experiment_3"
"02/17/2021 17:51:29:939 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","65","0","65"
"[run number]","density","infectioness","mortality","speed","[step]","infected","cured","dead"
"9","0.2","0.9","1.4","2.5","96","57","578","58"
"11","0.2","0.9","1.4","2.5","7","4","0","0"
"12","0.2","0.9","1.4","2.5","3","4","0","0"
"9","0.2","0.9","1.4","2.5","97","53","582","58"
"10","0.2","0.9","1.4","2.5","20","66","0","1"
"11","0.2","0.9","1.4","2.5","8","5","0","0"
"12","0.2","0.9","1.4","2.5","4","4","0","0"
"9","0.2","0.9","1.4","2.5","98","48","587","58"
"10","0.2","0.9","1.4","2.5","21","75","0","1"
"11","0.2","0.9","1.4","2.5","9","9","0","0"
"12","0.2","0.9","1.4","2.5","5","4","0","0"
"9","0.2","0.9","1.4","2.5","99","39","596","58"
"10","0.2","0.9","1.4","2.5","22","80","0","1"
"11","0.2","0.9","1.4","2.5","10","10","0","0"
"12","0.2","0.9","1.4","2.5","6","6","0","0"
"9","0.2","0.9","1.4","2.5","100","34","601","58"
"10","0.2","0.9","1.4","2.5","23","88","0","1"
"11","0.2","0.9","1.4","2.5","11","10","0","0"
"12","0.2","0.9","1.4","2.5","7","8","0","0"
"10","0.2","0.9","1.4","2.5","24","97","0","1"
"9","0.2","0.9","1.4","2.5","101","29","607","58"
"12","0.2","0.9","1.4","2.5","8","9","0","0"
"11","0.2","0.9","1.4","2.5","12","12","0","0"
"9","0.2","0.9","1.4","2.5","102","28","608","58"
"10","0.2","0.9","1.4","2.5","25","105","0","1"
"12","0.2","0.9","1.4","2.5","9","9","0","0"
"11","0.2","0.9","1.4","2.5","13","13","0","0"
"9","0.2","0.9","1.4","2.5","103","25","611","58"
"10","0.2","0.9","1.4","2.5","26","110","1","1"
"11","0.2","0.9","1.4","2.5","14","14","0","0"
"12","0.2","0.9","1.4","2.5","10","10","0","0"
"9","0.2","0.9","1.4","2.5","104","23","612","59"
"10","0.2","0.9","1.4","2.5","27","122","1","1"
"11","0.2","0.9","1.4","2.5","15","14","0","0"
"12","0.2","0.9","1.4","2.5","11","13","0","0"
"9","0.2","0.9","1.4","2.5","105","23","613","59"
"10","0.2","0.9","1.4","2.5","28","134","3","1"
"11","0.2","0.9","1.4","2.5","16","15","0","0"
"9","0.2","0.9","1.4","2.5","106","20","616","59"
"12","0.2","0.9","1.4","2.5","12","13","0","0"
"11","0.2","0.9","1.4","2.5","17","19","0","0"
"10","0.2","0.9","1.4","2.5","29","145","3","1"
"9","0.2","0.9","1.4","2.5","107","17","619","59"
"11","0.2","0.9","1.4","2.5","18","21","0","0"
"10","0.2","0.9","1.4","2.5","30","162","3","1"
"12","0.2","0.9","1.4","2.5","13","13","0","0"
"9","0.2","0.9","1.4","2.5","108","15","621","59"
"11","0.2","0.9","1.4","2.5","19","24","0","0"
"10","0.2","0.9","1.4","2.5","31","172","3","1"
"9","0.2","0.9","1.4","2.5","109","15","621","59"
"12","0.2","0.9","1.4","2.5","14","19","0","0"
"11","0.2","0.9","1.4","2.5","20","25","1","0"
"9","0.2","0.9","1.4","2.5","110","14","622","59"
"10","0.2","0.9","1.4","2.5","32","178","4","1"
"11","0.2","0.9","1.4","2.5","21","30","1","0"
"12","0.2","0.9","1.4","2.5","15","23","0","0"
"9","0.2","0.9","1.4","2.5","111","12","624","59"
"10","0.2","0.9","1.4","2.5","33","191","5","1"
"11","0.2","0.9","1.4","2.5","22","32","1","0"
"12","0.2","0.9","1.4","2.5","16","24","0","0"
"9","0.2","0.9","1.4","2.5","112","11","624","60"
"12","0.2","0.9","1.4","2.5","17","26","0","0"
"11","0.2","0.9","1.4","2.5","23","38","1","0"
"10","0.2","0.9","1.4","2.5","34","197","9","1"
"9","0.2","0.9","1.4","2.5","113","11","624","60"
"9","0.2","0.9","1.4","2.5","114","10","625","60"
"11","0.2","0.9","1.4","2.5","24","45","1","0"
"9","0.2","0.9","1.4","2.5","115","9","626","60"
"12","0.2","0.9","1.4","2.5","18","28","0","0"
"10","0.2","0.9","1.4","2.5","35","208","12","1"
"11","0.2","0.9","1.4","2.5","25","51","1","0"
"9","0.2","0.9","1.4","2.5","116","7","628","60"
"12","0.2","0.9","1.4","2.5","19","29","1","0"
"10","0.2","0.9","1.4","2.5","36","218","12","1"
"11","0.2","0.9","1.4","2.5","26","53","1","0"
"9","0.2","0.9","1.4","2.5","117","7","628","60"
"12","0.2","0.9","1.4","2.5","20","33","1","0"
"11","0.2","0.9","1.4","2.5","27","55","3","0"
"10","0.2","0.9","1.4","2.5","37","234","13","1"
"9","0.2","0.9","1.4","2.5","118","6","629","60"
"12","0.2","0.9","1.4","2.5","21","36","1","0"
"10","0.2","0.9","1.4","2.5","38","245","15","1"
"9","0.2","0.9","1.4","2.5","119","3","632","60"
"11","0.2","0.9","1.4","2.5","28","62","4","0"
"10","0.2","0.9","1.4","2.5","39","249","18","3"
"12","0.2","0.9","1.4","2.5","22","41","1","0"
"9","0.2","0.9","1.4","2.5","120","3","632","60"
"11","0.2","0.9","1.4","2.5","29","71","4","0"
"10","0.2","0.9","1.4","2.5","40","249","23","6"
"9","0.2","0.9","1.4","2.5","121","2","633","60"
"10","0.2","0.9","1.4","2.5","41","253","30","6"
"11","0.2","0.9","1.4","2.5","30","77","4","0"
"9","0.2","0.9","1.4","2.5","122","2","633","60"
"12","0.2","0.9","1.4","2.5","23","46","1","0"
"9","0.2","0.9","1.4","2.5","123","2","633","60"
"10","0.2","0.9","1.4","2.5","42","260","34","7"
"11","0.2","0.9","1.4","2.5","31","84","4","0"
"9","0.2","0.9","1.4","2.5","124","2","633","60"
"10","0.2","0.9","1.4","2.5","43","274","38","10"
"11","0.2","0.9","1.4","2.5","32","93","4","0"
"12","0.2","0.9","1.4","2.5","24","47","1","0"
"9","0.2","0.9","1.4","2.5","125","2","633","60"
"10","0.2","0.9","1.4","2.5","44","288","49","10"
"11","0.2","0.9","1.4","2.5","33","102","4","0"
"12","0.2","0.9","1.4","2.5","25","52","1","0"
"9","0.2","0.9","1.4","2.5","126","1","634","60"
"10","0.2","0.9","1.4","2.5","45","291","59","11"
"11","0.2","0.9","1.4","2.5","34","106","7","0"
"12","0.2","0.9","1.4","2.5","26","60","3","0"
"9","0.2","0.9","1.4","2.5","127","0","634","61"
"11","0.2","0.9","1.4","2.5","35","107","9","0"
"10","0.2","0.9","1.4","2.5","46","298","66","11"
"12","0.2","0.9","1.4","2.5","27","67","4","0"
"10","0.2","0.9","1.4","2.5","47","301","73","11"
"11","0.2","0.9","1.4","2.5","36","115","11","0"
"12","0.2","0.9","1.4","2.5","28","72","4","0"
"13","0.2","0.9","1.4","2.5","0","0","0","0"
"10","0.2","0.9","1.4","2.5","48","312","77","11"
"11","0.2","0.9","1.4","2.5","37","130","12","0"
"13","0.2","0.9","1.4","2.5","1","3","0","0"
"11","0.2","0.9","1.4","2.5","38","137","13","0"
"10","0.2","0.9","1.4","2.5","49","319","85","12"
"12","0.2","0.9","1.4","2.5","29","74","4","0"
"13","0.2","0.9","1.4","2.5","2","3","0","0"
"11","0.2","0.9","1.4","2.5","39","147","14","0"
"12","0.2","0.9","1.4","2.5","30","80","4","0"
"10","0.2","0.9","1.4","2.5","50","323","94","12"
"13","0.2","0.9","1.4","2.5","3","4","0","0"
"11","0.2","0.9","1.4","2.5","40","158","15","0"
"12","0.2","0.9","1.4","2.5","31","88","4","0"
"13","0.2","0.9","1.4","2.5","4","4","0","0"
"10","0.2","0.9","1.4","2.5","51","338","105","12"
"11","0.2","0.9","1.4","2.5","41","170","15","0"
"13","0.2","0.9","1.4","2.5","5","4","0","0"
"12","0.2","0.9","1.4","2.5","32","97","9","0"
"10","0.2","0.9","1.4","2.5","52","344","112","13"
"11","0.2","0.9","1.4","2.5","42","186","19","1"
"13","0.2","0.9","1.4","2.5","6","4","0","0"
"12","0.2","0.9","1.4","2.5","33","108","9","0"
"10","0.2","0.9","1.4","2.5","53","350","121","13"
"11","0.2","0.9","1.4","2.5","43","194","21","1"
"12","0.2","0.9","1.4","2.5","34","112","9","0"
"13","0.2","0.9","1.4","2.5","7","4","0","0"
"12","0.2","0.9","1.4","2.5","35","116","11","1"
"11","0.2","0.9","1.4","2.5","44","205","22","2"
"10","0.2","0.9","1.4","2.5","54","348","135","14"
"13","0.2","0.9","1.4","2.5","8","4","0","0"
"10","0.2","0.9","1.4","2.5","55","354","149","18"
"13","0.2","0.9","1.4","2.5","9","4","0","0"
"11","0.2","0.9","1.4","2.5","45","215","25","3"
"10","0.2","0.9","1.4","2.5","56","357","158","20"
"12","0.2","0.9","1.4","2.5","36","115","13","1"
"13","0.2","0.9","1.4","2.5","10","7","0","0"
"11","0.2","0.9","1.4","2.5","46","226","28","4"
"10","0.2","0.9","1.4","2.5","57","365","165","20"
"13","0.2","0.9","1.4","2.5","11","7","0","0"
"11","0.2","0.9","1.4","2.5","47","236","34","4"
"12","0.2","0.9","1.4","2.5","37","125","13","1"
"10","0.2","0.9","1.4","2.5","58","365","177","22"
"13","0.2","0.9","1.4","2.5","12","7","0","0"
"11","0.2","0.9","1.4","2.5","48","250","37","5"
"12","0.2","0.9","1.4","2.5","38","134","14","2"
"10","0.2","0.9","1.4","2.5","59","367","186","22"
"13","0.2","0.9","1.4","2.5","13","7","0","0"
"11","0.2","0.9","1.4","2.5","49","260","42","6"
"13","0.2","0.9","1.4","2.5","14","10","0","0"
"10","0.2","0.9","1.4","2.5","60","368","196","22"
"12","0.2","0.9","1.4","2.5","39","140","17","2"
"11","0.2","0.9","1.4","2.5","50","275","45","6"
"13","0.2","0.9","1.4","2.5","15","11","0","0"
"13","0.2","0.9","1.4","2.5","16","13","0","0"
"10","0.2","0.9","1.4","2.5","61","364","212","23"
"12","0.2","0.9","1.4","2.5","40","147","18","3"
"13","0.2","0.9","1.4","2.5","17","13","0","0"
"11","0.2","0.9","1.4","2.5","51","285","48","6"
"12","0.2","0.9","1.4","2.5","41","150","21","3"
"10","0.2","0.9","1.4","2.5","62","357","228","25"
"13","0.2","0.9","1.4","2.5","18","14","0","0"
"11","0.2","0.9","1.4","2.5","52","298","52","7"
"12","0.2","0.9","1.4","2.5","42","155","24","3"
"10","0.2","0.9","1.4","2.5","63","356","238","25"
"13","0.2","0.9","1.4","2.5","19","14","0","0"
"11","0.2","0.9","1.4","2.5","53","301","58","10"
"12","0.2","0.9","1.4","2.5","43","164","25","4"
"10","0.2","0.9","1.4","2.5","64","354","247","27"
"13","0.2","0.9","1.4","2.5","20","15","0","0"
"12","0.2","0.9","1.4","2.5","44","178","28","4"
"11","0.2","0.9","1.4","2.5","54","309","65","11"
"13","0.2","0.9","1.4","2.5","21","17","1","0"
"10","0.2","0.9","1.4","2.5","65","357","253","32"
"12","0.2","0.9","1.4","2.5","45","188","31","6"
"11","0.2","0.9","1.4","2.5","55","314","72","12"
"13","0.2","0.9","1.4","2.5","22","19","1","0"
"10","0.2","0.9","1.4","2.5","66","349","263","33"
"12","0.2","0.9","1.4","2.5","46","195","33","6"
"13","0.2","0.9","1.4","2.5","23","23","1","0"
"11","0.2","0.9","1.4","2.5","56","332","76","12"
"10","0.2","0.9","1.4","2.5","67","344","275","33"
"13","0.2","0.9","1.4","2.5","24","24","1","0"
"12","0.2","0.9","1.4","2.5","47","203","38","7"
"11","0.2","0.9","1.4","2.5","57","325","86","16"
"12","0.2","0.9","1.4","2.5","48","214","40","8"
"11","0.2","0.9","1.4","2.5","58","334","91","18"
"10","0.2","0.9","1.4","2.5","68","328","292","35"
"13","0.2","0.9","1.4","2.5","25","25","1","0"
"12","0.2","0.9","1.4","2.5","49","224","44","8"
"11","0.2","0.9","1.4","2.5","59","344","98","21"
"10","0.2","0.9","1.4","2.5","69","314","308","37"
"13","0.2","0.9","1.4","2.5","26","24","3","0"
"11","0.2","0.9","1.4","2.5","60","347","102","23"
"12","0.2","0.9","1.4","2.5","50","238","48","8"
"10","0.2","0.9","1.4","2.5","70","297","323","41"
"13","0.2","0.9","1.4","2.5","27","26","3","0"
"12","0.2","0.9","1.4","2.5","51","251","54","10"
"13","0.2","0.9","1.4","2.5","28","26","3","0"
"11","0.2","0.9","1.4","2.5","61","345","111","24"
"10","0.2","0.9","1.4","2.5","71","292","331","42"
"11","0.2","0.9","1.4","2.5","62","347","122","25"
"12","0.2","0.9","1.4","2.5","52","255","63","10"
"10","0.2","0.9","1.4","2.5","72","282","341","43"
"11","0.2","0.9","1.4","2.5","63","352","128","27"
"12","0.2","0.9","1.4","2.5","53","266","67","10"
"10","0.2","0.9","1.4","2.5","73","269","355","43"
"13","0.2","0.9","1.4","2.5","29","29","4","0"
"11","0.2","0.9","1.4","2.5","64","356","136","27"
"12","0.2","0.9","1.4","2.5","54","285","69","11"
"11","0.2","0.9","1.4","2.5","65","348","150","28"
"12","0.2","0.9","1.4","2.5","55","301","72","11"
"11","0.2","0.9","1.4","2.5","66","350","160","29"
"12","0.2","0.9","1.4","2.5","56","319","81","11"
"11","0.2","0.9","1.4","2.5","67","351","173","30"
"12","0.2","0.9","1.4","2.5","57","322","95","12"
"11","0.2","0.9","1.4","2.5","68","348","186","31"
"12","0.2","0.9","1.4","2.5","58","323","106","13"
"11","0.2","0.9","1.4","2.5","69","340","198","36"
"10","0.2","0.9","1.4","2.5","74","253","370","46"
"11","0.2","0.9","1.4","2.5","70","339","206","38"
"12","0.2","0.9","1.4","2.5","59","330","111","14"
"13","0.2","0.9","1.4","2.5","30","31","4","0"
"11","0.2","0.9","1.4","2.5","71","334","222","39"
"12","0.2","0.9","1.4","2.5","60","351","115","14"
"10","0.2","0.9","1.4","2.5","75","234","387","48"
"13","0.2","0.9","1.4","2.5","31","33","4","0"
"11","0.2","0.9","1.4","2.5","72","327","238","40"
"12","0.2","0.9","1.4","2.5","61","361","119","14"
"10","0.2","0.9","1.4","2.5","76","216","406","48"
"13","0.2","0.9","1.4","2.5","32","35","4","0"
"11","0.2","0.9","1.4","2.5","73","314","253","41"
"10","0.2","0.9","1.4","2.5","77","204","416","53"
"12","0.2","0.9","1.4","2.5","62","383","125","17"
"13","0.2","0.9","1.4","2.5","33","39","4","0"
"11","0.2","0.9","1.4","2.5","74","310","266","41"
"10","0.2","0.9","1.4","2.5","78","192","429","54"
"13","0.2","0.9","1.4","2.5","34","50","4","0"
"11","0.2","0.9","1.4","2.5","75","302","280","44"
"12","0.2","0.9","1.4","2.5","63","391","131","17"
"10","0.2","0.9","1.4","2.5","79","177","442","58"
"13","0.2","0.9","1.4","2.5","35","53","5","0"
"11","0.2","0.9","1.4","2.5","76","296","291","44"
"10","0.2","0.9","1.4","2.5","80","161","458","59"
"13","0.2","0.9","1.4","2.5","36","53","7","0"
"12","0.2","0.9","1.4","2.5","64","398","141","18"
"11","0.2","0.9","1.4","2.5","77","288","303","45"
"10","0.2","0.9","1.4","2.5","81","144","475","59"
"13","0.2","0.9","1.4","2.5","37","55","7","0"
"12","0.2","0.9","1.4","2.5","65","403","148","19"
"10","0.2","0.9","1.4","2.5","82","124","491","63"
"11","0.2","0.9","1.4","2.5","78","278","323","45"
"13","0.2","0.9","1.4","2.5","38","57","8","0"
"12","0.2","0.9","1.4","2.5","66","411","153","19"
"10","0.2","0.9","1.4","2.5","83","108","507","63"
"11","0.2","0.9","1.4","2.5","79","263","340","47"
"13","0.2","0.9","1.4","2.5","39","64","9","0"
"11","0.2","0.9","1.4","2.5","80","255","352","48"
"10","0.2","0.9","1.4","2.5","84","102","514","64"
"12","0.2","0.9","1.4","2.5","67","425","159","19"
"13","0.2","0.9","1.4","2.5","40","70","11","0"
"10","0.2","0.9","1.4","2.5","85","90","525","65"
"11","0.2","0.9","1.4","2.5","81","242","369","49"
"12","0.2","0.9","1.4","2.5","68","416","171","22"
"13","0.2","0.9","1.4","2.5","41","81","12","0"
"10","0.2","0.9","1.4","2.5","86","82","533","65"
"11","0.2","0.9","1.4","2.5","82","232","378","51"
"13","0.2","0.9","1.4","2.5","42","88","13","0"
"10","0.2","0.9","1.4","2.5","87","74","541","65"
"12","0.2","0.9","1.4","2.5","69","414","184","23"
"11","0.2","0.9","1.4","2.5","83","226","390","51"
"10","0.2","0.9","1.4","2.5","88","63","552","65"
"13","0.2","0.9","1.4","2.5","43","99","14","0"
"11","0.2","0.9","1.4","2.5","84","218","403","51"
"12","0.2","0.9","1.4","2.5","70","405","199","27"
"13","0.2","0.9","1.4","2.5","44","111","14","0"
"10","0.2","0.9","1.4","2.5","89","51","564","65"
"11","0.2","0.9","1.4","2.5","85","203","419","52"
"12","0.2","0.9","1.4","2.5","71","402","209","29"
"10","0.2","0.9","1.4","2.5","90","41","574","65"
"13","0.2","0.9","1.4","2.5","45","120","15","1"
"11","0.2","0.9","1.4","2.5","86","196","428","52"
"12","0.2","0.9","1.4","2.5","72","391","220","32"
"13","0.2","0.9","1.4","2.5","46","123","18","1"
"10","0.2","0.9","1.4","2.5","91","35","580","65"
"11","0.2","0.9","1.4","2.5","87","188","436","52"
"10","0.2","0.9","1.4","2.5","92","29","586","65"
"13","0.2","0.9","1.4","2.5","47","132","20","1"
"11","0.2","0.9","1.4","2.5","88","175","451","53"
"12","0.2","0.9","1.4","2.5","73","385","233","36"
"11","0.2","0.9","1.4","2.5","89","162","465","53"
"10","0.2","0.9","1.4","2.5","93","25","590","65"
"13","0.2","0.9","1.4","2.5","48","150","22","1"
"12","0.2","0.9","1.4","2.5","74","376","246","40"
"11","0.2","0.9","1.4","2.5","90","153","474","54"
"10","0.2","0.9","1.4","2.5","94","23","592","65"
"13","0.2","0.9","1.4","2.5","49","164","24","1"
"12","0.2","0.9","1.4","2.5","75","366","257","43"
"10","0.2","0.9","1.4","2.5","95","20","595","65"
"11","0.2","0.9","1.4","2.5","91","145","482","56"
"13","0.2","0.9","1.4","2.5","50","176","25","2"
"12","0.2","0.9","1.4","2.5","76","354","273","43"
"11","0.2","0.9","1.4","2.5","92","131","496","56"
"10","0.2","0.9","1.4","2.5","96","14","600","66"
"13","0.2","0.9","1.4","2.5","51","194","25","2"
"11","0.2","0.9","1.4","2.5","93","117","509","57"
"10","0.2","0.9","1.4","2.5","97","14","600","66"
"12","0.2","0.9","1.4","2.5","77","345","286","43"
"13","0.2","0.9","1.4","2.5","52","211","26","2"
"11","0.2","0.9","1.4","2.5","94","110","518","57"
"10","0.2","0.9","1.4","2.5","98","13","601","66"
"12","0.2","0.9","1.4","2.5","78","332","304","44"
"11","0.2","0.9","1.4","2.5","95","101","525","59"
"10","0.2","0.9","1.4","2.5","99","12","602","66"
"13","0.2","0.9","1.4","2.5","53","219","28","2"
"12","0.2","0.9","1.4","2.5","79","323","316","45"
"10","0.2","0.9","1.4","2.5","100","11","603","66"
"11","0.2","0.9","1.4","2.5","96","90","534","61"
"13","0.2","0.9","1.4","2.5","54","236","29","2"
"10","0.2","0.9","1.4","2.5","101","10","604","66"
"11","0.2","0.9","1.4","2.5","97","77","545","63"
"12","0.2","0.9","1.4","2.5","80","297","343","46"
"13","0.2","0.9","1.4","2.5","55","252","31","2"
"10","0.2","0.9","1.4","2.5","102","9","605","66"
"11","0.2","0.9","1.4","2.5","98","74","548","63"
"12","0.2","0.9","1.4","2.5","81","277","364","48"
"11","0.2","0.9","1.4","2.5","99","67","555","63"
"10","0.2","0.9","1.4","2.5","103","5","608","67"
"13","0.2","0.9","1.4","2.5","56","269","33","5"
"12","0.2","0.9","1.4","2.5","82","261","381","48"
"11","0.2","0.9","1.4","2.5","100","63","559","63"
"12","0.2","0.9","1.4","2.5","83","243","395","54"
"11","0.2","0.9","1.4","2.5","101","56","566","63"
"12","0.2","0.9","1.4","2.5","84","231","407","54"
"10","0.2","0.9","1.4","2.5","104","4","609","67"
"13","0.2","0.9","1.4","2.5","57","287","36","6"
"11","0.2","0.9","1.4","2.5","102","50","572","63"
"12","0.2","0.9","1.4","2.5","85","218","422","55"
"10","0.2","0.9","1.4","2.5","105","3","610","67"
"11","0.2","0.9","1.4","2.5","103","41","580","64"
"13","0.2","0.9","1.4","2.5","58","305","42","6"
"12","0.2","0.9","1.4","2.5","86","197","442","56"
"11","0.2","0.9","1.4","2.5","104","34","587","64"
"10","0.2","0.9","1.4","2.5","106","1","611","68"
"13","0.2","0.9","1.4","2.5","59","321","48","7"
"11","0.2","0.9","1.4","2.5","105","32","589","64"
"12","0.2","0.9","1.4","2.5","87","174","464","58"
"10","0.2","0.9","1.4","2.5","107","1","611","68"
"11","0.2","0.9","1.4","2.5","106","27","592","66"
"10","0.2","0.9","1.4","2.5","108","1","611","68"
"13","0.2","0.9","1.4","2.5","60","334","54","8"
"12","0.2","0.9","1.4","2.5","88","159","479","59"
"11","0.2","0.9","1.4","2.5","107","22","597","66"
"10","0.2","0.9","1.4","2.5","109","1","611","68"
"12","0.2","0.9","1.4","2.5","89","141","496","60"
"13","0.2","0.9","1.4","2.5","61","345","54","9"
"12","0.2","0.9","1.4","2.5","90","123","511","63"
"11","0.2","0.9","1.4","2.5","108","19","600","66"
"10","0.2","0.9","1.4","2.5","110","0","612","68"
"13","0.2","0.9","1.4","2.5","62","365","54","9"
"12","0.2","0.9","1.4","2.5","91","107","525","65"
"11","0.2","0.9","1.4","2.5","109","14","605","66"
"13","0.2","0.9","1.4","2.5","63","371","58","11"
"12","0.2","0.9","1.4","2.5","92","95","538","65"
"14","0.2","0.9","1.4","2.5","0","0","0","0"
"11","0.2","0.9","1.4","2.5","110","12","607","66"
"13","0.2","0.9","1.4","2.5","64","375","62","11"
"12","0.2","0.9","1.4","2.5","93","84","547","67"
"14","0.2","0.9","1.4","2.5","1","1","0","0"
"11","0.2","0.9","1.4","2.5","111","9","610","66"
"13","0.2","0.9","1.4","2.5","65","380","70","13"
"12","0.2","0.9","1.4","2.5","94","73","557","68"
"14","0.2","0.9","1.4","2.5","2","3","0","0"
"11","0.2","0.9","1.4","2.5","112","8","611","66"
"12","0.2","0.9","1.4","2.5","95","66","563","69"
"13","0.2","0.9","1.4","2.5","66","390","78","14"
"11","0.2","0.9","1.4","2.5","113","7","612","66"
"14","0.2","0.9","1.4","2.5","3","3","0","0"
"12","0.2","0.9","1.4","2.5","96","58","570","70"
"11","0.2","0.9","1.4","2.5","114","5","614","66"
"13","0.2","0.9","1.4","2.5","67","400","86","14"
"14","0.2","0.9","1.4","2.5","4","5","0","0"
"12","0.2","0.9","1.4","2.5","97","53","574","71"
"11","0.2","0.9","1.4","2.5","115","3","616","66"
"14","0.2","0.9","1.4","2.5","5","6","0","0"
"13","0.2","0.9","1.4","2.5","68","407","98","16"
"12","0.2","0.9","1.4","2.5","98","44","583","71"
"11","0.2","0.9","1.4","2.5","116","2","617","66"
"14","0.2","0.9","1.4","2.5","6","6","0","0"
"13","0.2","0.9","1.4","2.5","69","402","109","17"
"12","0.2","0.9","1.4","2.5","99","40","587","71"
"11","0.2","0.9","1.4","2.5","117","2","617","66"
"14","0.2","0.9","1.4","2.5","7","6","0","0"
"12","0.2","0.9","1.4","2.5","100","34","592","72"
"13","0.2","0.9","1.4","2.5","70","401","118","19"
"11","0.2","0.9","1.4","2.5","118","2","617","66"
"12","0.2","0.9","1.4","2.5","101","26","599","73"
"14","0.2","0.9","1.4","2.5","8","7","0","0"
"13","0.2","0.9","1.4","2.5","71","403","126","19"
"11","0.2","0.9","1.4","2.5","119","1","618","66"
"12","0.2","0.9","1.4","2.5","102","22","603","73"
"14","0.2","0.9","1.4","2.5","9","9","0","0"
"11","0.2","0.9","1.4","2.5","120","0","619","66"
"13","0.2","0.9","1.4","2.5","72","405","134","19"
"12","0.2","0.9","1.4","2.5","103","15","608","75"
"14","0.2","0.9","1.4","2.5","10","11","0","0"
"13","0.2","0.9","1.4","2.5","73","402","148","22"
"12","0.2","0.9","1.4","2.5","104","11","612","75"
"15","0.2","0.9","1.4","2.5","0","0","0","0"
"14","0.2","0.9","1.4","2.5","11","12","0","0"
"12","0.2","0.9","1.4","2.5","105","10","613","75"
"13","0.2","0.9","1.4","2.5","74","389","169","22"
"15","0.2","0.9","1.4","2.5","1","1","0","0"
"14","0.2","0.9","1.4","2.5","12","14","0","0"
"12","0.2","0.9","1.4","2.5","106","9","614","75"
"15","0.2","0.9","1.4","2.5","2","3","0","0"
"13","0.2","0.9","1.4","2.5","75","380","181","24"
"14","0.2","0.9","1.4","2.5","13","15","0","0"
"12","0.2","0.9","1.4","2.5","107","8","614","76"
"15","0.2","0.9","1.4","2.5","3","7","0","0"
"12","0.2","0.9","1.4","2.5","108","7","615","76"
"14","0.2","0.9","1.4","2.5","14","21","0","0"
"13","0.2","0.9","1.4","2.5","76","379","199","25"
"12","0.2","0.9","1.4","2.5","109","4","618","76"
"14","0.2","0.9","1.4","2.5","15","21","0","0"
"15","0.2","0.9","1.4","2.5","4","8","0","0"
"13","0.2","0.9","1.4","2.5","77","366","217","26"
"12","0.2","0.9","1.4","2.5","110","3","619","76"
"14","0.2","0.9","1.4","2.5","16","22","0","0"
"15","0.2","0.9","1.4","2.5","5","8","0","0"
"13","0.2","0.9","1.4","2.5","78","366","223","27"
"14","0.2","0.9","1.4","2.5","17","23","0","0"
"12","0.2","0.9","1.4","2.5","111","3","619","76"
"15","0.2","0.9","1.4","2.5","6","8","0","0"
"13","0.2","0.9","1.4","2.5","79","357","242","28"
"14","0.2","0.9","1.4","2.5","18","27","0","0"
"12","0.2","0.9","1.4","2.5","112","2","620","76"
"15","0.2","0.9","1.4","2.5","7","8","0","0"
"12","0.2","0.9","1.4","2.5","113","1","621","76"
"14","0.2","0.9","1.4","2.5","19","30","0","0"
"13","0.2","0.9","1.4","2.5","80","350","253","30"
"15","0.2","0.9","1.4","2.5","8","8","0","0"
"12","0.2","0.9","1.4","2.5","114","1","621","76"
"14","0.2","0.9","1.4","2.5","20","35","1","0"
"15","0.2","0.9","1.4","2.5","9","17","0","0"
"13","0.2","0.9","1.4","2.5","81","341","273","31"
"12","0.2","0.9","1.4","2.5","115","1","621","76"
"14","0.2","0.9","1.4","2.5","21","43","1","0"
"15","0.2","0.9","1.4","2.5","10","21","0","0"
"13","0.2","0.9","1.4","2.5","82","324","295","32"
"12","0.2","0.9","1.4","2.5","116","1","621","76"
"15","0.2","0.9","1.4","2.5","11","26","0","0"
"14","0.2","0.9","1.4","2.5","22","46","1","0"
"13","0.2","0.9","1.4","2.5","83","306","316","35"
"12","0.2","0.9","1.4","2.5","117","0","622","76"
"15","0.2","0.9","1.4","2.5","12","29","0","0"
"14","0.2","0.9","1.4","2.5","23","54","1","0"
"15","0.2","0.9","1.4","2.5","13","30","0","0"
"14","0.2","0.9","1.4","2.5","24","61","1","0"
"13","0.2","0.9","1.4","2.5","84","291","333","37"
"16","0.2","0.9","1.4","2.5","0","0","0","0"
"14","0.2","0.9","1.4","2.5","25","64","1","0"
"15","0.2","0.9","1.4","2.5","14","33","0","0"
"13","0.2","0.9","1.4","2.5","85","276","354","37"
"16","0.2","0.9","1.4","2.5","1","1","0","0"
"14","0.2","0.9","1.4","2.5","26","73","1","0"
"15","0.2","0.9","1.4","2.5","15","40","0","0"
"14","0.2","0.9","1.4","2.5","27","80","1","0"
"13","0.2","0.9","1.4","2.5","86","262","370","38"
"16","0.2","0.9","1.4","2.5","2","2","0","0"
"15","0.2","0.9","1.4","2.5","16","47","0","0"
"14","0.2","0.9","1.4","2.5","28","93","4","0"
"16","0.2","0.9","1.4","2.5","3","2","0","0"
"13","0.2","0.9","1.4","2.5","87","249","384","39"
"15","0.2","0.9","1.4","2.5","17","55","0","0"
"14","0.2","0.9","1.4","2.5","29","96","4","0"
"16","0.2","0.9","1.4","2.5","4","3","0","0"
"13","0.2","0.9","1.4","2.5","88","232","399","43"
"15","0.2","0.9","1.4","2.5","18","61","0","0"
