"BehaviorSpace results (NetLogo 6.2.0)"
"epidemic.nlogo"
"experiment_2"
"02/17/2021 17:10:12:810 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","65","0","65"
"[run number]","density","infectioness","mortality","speed","[step]","infected","cured","dead"
"78","0.9","0.9","1.4","2","41","3201","387","85"
"81","0.9","0.9","1.4","2","2","15","0","0"
"79","0.9","0.9","1.4","2","27","2136","8","1"
"81","0.9","0.9","1.4","2","3","20","0","0"
"80","0.9","0.9","1.4","2","25","1571","2","2"
"81","0.9","0.9","1.4","2","4","21","0","0"
"80","0.9","0.9","1.4","2","26","1720","2","3"
"78","0.9","0.9","1.4","2","42","3152","467","98"
"79","0.9","0.9","1.4","2","28","2368","10","2"
"81","0.9","0.9","1.4","2","5","29","0","0"
"80","0.9","0.9","1.4","2","27","1846","11","5"
"81","0.9","0.9","1.4","2","6","43","0","0"
"78","0.9","0.9","1.4","2","43","3094","552","107"
"79","0.9","0.9","1.4","2","29","2552","16","3"
"81","0.9","0.9","1.4","2","7","61","0","0"
"80","0.9","0.9","1.4","2","28","2028","14","9"
"81","0.9","0.9","1.4","2","8","96","0","0"
"80","0.9","0.9","1.4","2","29","2172","15","12"
"78","0.9","0.9","1.4","2","44","3008","652","120"
"81","0.9","0.9","1.4","2","9","126","0","0"
"79","0.9","0.9","1.4","2","30","2737","18","6"
"81","0.9","0.9","1.4","2","10","158","0","0"
"78","0.9","0.9","1.4","2","45","2953","722","132"
"80","0.9","0.9","1.4","2","30","2363","21","16"
"81","0.9","0.9","1.4","2","11","202","0","0"
"79","0.9","0.9","1.4","2","31","2905","28","9"
"81","0.9","0.9","1.4","2","12","280","0","0"
"78","0.9","0.9","1.4","2","46","2879","803","140"
"81","0.9","0.9","1.4","2","13","347","0","0"
"80","0.9","0.9","1.4","2","31","2517","43","19"
"78","0.9","0.9","1.4","2","47","2783","896","153"
"79","0.9","0.9","1.4","2","32","3067","46","13"
"81","0.9","0.9","1.4","2","14","418","0","0"
"78","0.9","0.9","1.4","2","48","2674","996","167"
"81","0.9","0.9","1.4","2","15","479","0","0"
"80","0.9","0.9","1.4","2","32","2704","63","20"
"79","0.9","0.9","1.4","2","33","3169","72","17"
"78","0.9","0.9","1.4","2","49","2535","1131","177"
"81","0.9","0.9","1.4","2","16","578","0","0"
"78","0.9","0.9","1.4","2","50","2403","1253","192"
"81","0.9","0.9","1.4","2","17","700","0","0"
"80","0.9","0.9","1.4","2","33","2859","96","23"
"79","0.9","0.9","1.4","2","34","3247","106","25"
"78","0.9","0.9","1.4","2","51","2258","1383","208"
"80","0.9","0.9","1.4","2","34","3021","121","27"
"81","0.9","0.9","1.4","2","18","778","0","0"
"79","0.9","0.9","1.4","2","35","3335","142","35"
"78","0.9","0.9","1.4","2","52","2132","1491","227"
"81","0.9","0.9","1.4","2","19","921","0","0"
"80","0.9","0.9","1.4","2","35","3166","147","33"
"78","0.9","0.9","1.4","2","53","1981","1625","244"
"81","0.9","0.9","1.4","2","20","1047","1","0"
"79","0.9","0.9","1.4","2","36","3367","182","41"
"78","0.9","0.9","1.4","2","54","1808","1778","264"
"81","0.9","0.9","1.4","2","21","1143","1","0"
"78","0.9","0.9","1.4","2","55","1636","1936","279"
"80","0.9","0.9","1.4","2","36","3274","185","45"
"81","0.9","0.9","1.4","2","22","1278","1","0"
"78","0.9","0.9","1.4","2","56","1450","2104","298"
"79","0.9","0.9","1.4","2","37","3357","239","51"
"78","0.9","0.9","1.4","2","57","1273","2269","310"
"81","0.9","0.9","1.4","2","23","1405","1","0"
"80","0.9","0.9","1.4","2","37","3313","235","52"
"78","0.9","0.9","1.4","2","58","1119","2415","318"
"79","0.9","0.9","1.4","2","38","3358","297","63"
"78","0.9","0.9","1.4","2","59","955","2564","333"
"81","0.9","0.9","1.4","2","24","1546","1","1"
"78","0.9","0.9","1.4","2","60","792","2718","342"
"80","0.9","0.9","1.4","2","38","3319","296","60"
"81","0.9","0.9","1.4","2","25","1707","2","1"
"78","0.9","0.9","1.4","2","61","650","2850","353"
"79","0.9","0.9","1.4","2","39","3310","383","74"
"78","0.9","0.9","1.4","2","62","531","2964","358"
"80","0.9","0.9","1.4","2","39","3330","349","69"
"81","0.9","0.9","1.4","2","26","1891","6","1"
"78","0.9","0.9","1.4","2","63","438","3052","363"
"78","0.9","0.9","1.4","2","64","353","3134","366"
"79","0.9","0.9","1.4","2","40","3258","457","80"
"78","0.9","0.9","1.4","2","65","265","3218","370"
"80","0.9","0.9","1.4","2","40","3291","412","76"
"81","0.9","0.9","1.4","2","27","2031","14","3"
"78","0.9","0.9","1.4","2","66","189","3289","375"
"79","0.9","0.9","1.4","2","41","3193","536","93"
"78","0.9","0.9","1.4","2","67","130","3344","379"
"80","0.9","0.9","1.4","2","41","3232","479","87"
"81","0.9","0.9","1.4","2","28","2201","17","4"
"78","0.9","0.9","1.4","2","68","99","3374","380"
"79","0.9","0.9","1.4","2","42","3111","616","107"
"81","0.9","0.9","1.4","2","29","2384","21","7"
"78","0.9","0.9","1.4","2","69","78","3394","381"
"80","0.9","0.9","1.4","2","42","3179","536","98"
"79","0.9","0.9","1.4","2","43","3007","714","121"
"78","0.9","0.9","1.4","2","70","53","3419","381"
"81","0.9","0.9","1.4","2","30","2580","23","10"
"78","0.9","0.9","1.4","2","71","29","3443","381"
"79","0.9","0.9","1.4","2","44","2900","822","127"
"80","0.9","0.9","1.4","2","43","3095","625","104"
"78","0.9","0.9","1.4","2","72","22","3450","381"
"81","0.9","0.9","1.4","2","31","2767","40","13"
"79","0.9","0.9","1.4","2","45","2783","930","137"
"80","0.9","0.9","1.4","2","44","2990","730","113"
"78","0.9","0.9","1.4","2","73","17","3455","381"
"81","0.9","0.9","1.4","2","32","2948","59","18"
"78","0.9","0.9","1.4","2","74","11","3461","381"
"79","0.9","0.9","1.4","2","46","2666","1036","152"
"78","0.9","0.9","1.4","2","75","5","3466","382"
"80","0.9","0.9","1.4","2","45","2889","825","122"
"78","0.9","0.9","1.4","2","76","4","3467","382"
"81","0.9","0.9","1.4","2","33","3069","78","20"
"79","0.9","0.9","1.4","2","47","2527","1162","167"
"78","0.9","0.9","1.4","2","77","3","3468","382"
"80","0.9","0.9","1.4","2","46","2772","933","133"
"79","0.9","0.9","1.4","2","48","2362","1312","182"
"78","0.9","0.9","1.4","2","78","3","3468","382"
"80","0.9","0.9","1.4","2","47","2654","1046","143"
"78","0.9","0.9","1.4","2","79","3","3468","382"
"79","0.9","0.9","1.4","2","49","2191","1467","198"
"81","0.9","0.9","1.4","2","34","3175","108","23"
"78","0.9","0.9","1.4","2","80","2","3469","382"
"79","0.9","0.9","1.4","2","50","2033","1605","218"
"80","0.9","0.9","1.4","2","48","2520","1170","156"
"78","0.9","0.9","1.4","2","81","1","3470","382"
"78","0.9","0.9","1.4","2","82","1","3470","382"
"79","0.9","0.9","1.4","2","51","1877","1748","232"
"80","0.9","0.9","1.4","2","49","2374","1300","172"
"78","0.9","0.9","1.4","2","83","1","3470","382"
"81","0.9","0.9","1.4","2","35","3250","142","30"
"79","0.9","0.9","1.4","2","52","1680","1925","252"
"80","0.9","0.9","1.4","2","50","2244","1419","183"
"78","0.9","0.9","1.4","2","84","1","3470","382"
"79","0.9","0.9","1.4","2","53","1477","2106","274"
"78","0.9","0.9","1.4","2","85","1","3470","382"
"80","0.9","0.9","1.4","2","51","2107","1543","196"
"79","0.9","0.9","1.4","2","54","1287","2282","288"
"78","0.9","0.9","1.4","2","86","0","3471","382"
"81","0.9","0.9","1.4","2","36","3299","185","37"
"80","0.9","0.9","1.4","2","52","1962","1678","206"
"79","0.9","0.9","1.4","2","55","1086","2466","305"
"79","0.9","0.9","1.4","2","56","915","2628","314"
"80","0.9","0.9","1.4","2","53","1788","1835","224"
"81","0.9","0.9","1.4","2","37","3340","241","44"
"79","0.9","0.9","1.4","2","57","766","2768","323"
"82","0.9","0.9","1.4","2","0","0","0","0"
"80","0.9","0.9","1.4","2","54","1604","1993","250"
"79","0.9","0.9","1.4","2","58","615","2912","330"
"82","0.9","0.9","1.4","2","1","9","0","0"
"80","0.9","0.9","1.4","2","55","1431","2154","262"
"81","0.9","0.9","1.4","2","38","3359","296","49"
"79","0.9","0.9","1.4","2","59","485","3037","335"
"82","0.9","0.9","1.4","2","2","13","0","0"
"80","0.9","0.9","1.4","2","56","1255","2320","272"
"79","0.9","0.9","1.4","2","60","365","3148","344"
"82","0.9","0.9","1.4","2","3","16","0","0"
"80","0.9","0.9","1.4","2","57","1060","2500","287"
"79","0.9","0.9","1.4","2","61","277","3235","345"
"81","0.9","0.9","1.4","2","39","3319","361","55"
"80","0.9","0.9","1.4","2","58","861","2684","302"
"79","0.9","0.9","1.4","2","62","213","3298","346"
"82","0.9","0.9","1.4","2","4","22","0","0"
"79","0.9","0.9","1.4","2","63","146","3363","348"
"80","0.9","0.9","1.4","2","59","678","2855","314"
"81","0.9","0.9","1.4","2","40","3297","420","66"
"82","0.9","0.9","1.4","2","5","35","0","0"
"79","0.9","0.9","1.4","2","64","97","3411","349"
"80","0.9","0.9","1.4","2","60","514","3013","320"
"82","0.9","0.9","1.4","2","6","63","0","0"
"79","0.9","0.9","1.4","2","65","64","3444","349"
"80","0.9","0.9","1.4","2","61","343","3171","333"
"82","0.9","0.9","1.4","2","7","102","0","0"
"81","0.9","0.9","1.4","2","41","3223","512","75"
"79","0.9","0.9","1.4","2","66","36","3470","351"
"80","0.9","0.9","1.4","2","62","248","3263","336"
"79","0.9","0.9","1.4","2","67","22","3483","352"
"80","0.9","0.9","1.4","2","63","172","3337","338"
"82","0.9","0.9","1.4","2","8","147","0","0"
"79","0.9","0.9","1.4","2","68","17","3488","352"
"80","0.9","0.9","1.4","2","64","108","3399","340"
"81","0.9","0.9","1.4","2","42","3144","589","89"
"82","0.9","0.9","1.4","2","9","185","0","0"
"79","0.9","0.9","1.4","2","69","7","3498","352"
"80","0.9","0.9","1.4","2","65","73","3432","342"
"79","0.9","0.9","1.4","2","70","4","3501","352"
"82","0.9","0.9","1.4","2","10","238","0","0"
"80","0.9","0.9","1.4","2","66","52","3452","343"
"81","0.9","0.9","1.4","2","43","3041","694","102"
"79","0.9","0.9","1.4","2","71","4","3501","352"
"82","0.9","0.9","1.4","2","11","293","0","0"
"80","0.9","0.9","1.4","2","67","36","3468","343"
"79","0.9","0.9","1.4","2","72","1","3504","352"
"82","0.9","0.9","1.4","2","12","350","0","0"
"80","0.9","0.9","1.4","2","68","26","3477","344"
"81","0.9","0.9","1.4","2","44","2915","807","119"
"79","0.9","0.9","1.4","2","73","1","3504","352"
"82","0.9","0.9","1.4","2","13","468","0","0"
"79","0.9","0.9","1.4","2","74","1","3504","352"
"80","0.9","0.9","1.4","2","69","15","3487","345"
"82","0.9","0.9","1.4","2","14","550","0","0"
"81","0.9","0.9","1.4","2","45","2790","927","130"
"79","0.9","0.9","1.4","2","75","1","3504","352"
"80","0.9","0.9","1.4","2","70","12","3490","345"
"82","0.9","0.9","1.4","2","15","657","0","0"
"79","0.9","0.9","1.4","2","76","0","3505","352"
"80","0.9","0.9","1.4","2","71","9","3493","345"
"82","0.9","0.9","1.4","2","16","726","0","0"
"81","0.9","0.9","1.4","2","46","2678","1030","142"
"80","0.9","0.9","1.4","2","72","3","3498","346"
"80","0.9","0.9","1.4","2","73","2","3499","346"
"82","0.9","0.9","1.4","2","17","819","0","0"
"81","0.9","0.9","1.4","2","47","2555","1140","156"
"83","0.9","0.9","1.4","2","0","0","0","0"
"80","0.9","0.9","1.4","2","74","1","3500","346"
"82","0.9","0.9","1.4","2","18","973","0","0"
"80","0.9","0.9","1.4","2","75","1","3500","346"
"83","0.9","0.9","1.4","2","1","2","0","0"
"81","0.9","0.9","1.4","2","48","2415","1261","176"
"82","0.9","0.9","1.4","2","19","1101","0","0"
"80","0.9","0.9","1.4","2","76","1","3500","346"
"83","0.9","0.9","1.4","2","2","3","0","0"
"81","0.9","0.9","1.4","2","49","2274","1386","192"
"82","0.9","0.9","1.4","2","20","1256","1","0"
"80","0.9","0.9","1.4","2","77","1","3500","346"
"83","0.9","0.9","1.4","2","3","11","0","0"
"83","0.9","0.9","1.4","2","4","16","0","0"
"81","0.9","0.9","1.4","2","50","2127","1511","214"
"82","0.9","0.9","1.4","2","21","1391","1","1"
"80","0.9","0.9","1.4","2","78","0","3501","346"
"83","0.9","0.9","1.4","2","5","17","0","0"
"81","0.9","0.9","1.4","2","51","1936","1684","232"
"82","0.9","0.9","1.4","2","22","1543","1","2"
"83","0.9","0.9","1.4","2","6","24","0","0"
"82","0.9","0.9","1.4","2","23","1651","1","2"
"81","0.9","0.9","1.4","2","52","1766","1839","249"
"83","0.9","0.9","1.4","2","7","36","0","0"
"81","0.9","0.9","1.4","2","53","1610","1985","261"
"83","0.9","0.9","1.4","2","8","47","0","0"
"82","0.9","0.9","1.4","2","24","1787","1","2"
"81","0.9","0.9","1.4","2","54","1419","2155","282"
"83","0.9","0.9","1.4","2","9","77","0","0"
"84","0.9","0.9","1.4","2","0","0","0","0"
"81","0.9","0.9","1.4","2","55","1225","2335","296"
"82","0.9","0.9","1.4","2","25","1997","3","3"
"83","0.9","0.9","1.4","2","10","117","0","0"
"84","0.9","0.9","1.4","2","1","12","0","0"
"81","0.9","0.9","1.4","2","56","1045","2504","307"
"84","0.9","0.9","1.4","2","2","14","0","0"
"83","0.9","0.9","1.4","2","11","142","0","0"
"82","0.9","0.9","1.4","2","26","2217","7","5"
"81","0.9","0.9","1.4","2","57","846","2690","320"
"83","0.9","0.9","1.4","2","12","173","0","0"
"84","0.9","0.9","1.4","2","3","18","0","0"
"81","0.9","0.9","1.4","2","58","690","2833","333"
"83","0.9","0.9","1.4","2","13","228","0","0"
"84","0.9","0.9","1.4","2","4","20","0","0"
"82","0.9","0.9","1.4","2","27","2381","11","6"
"81","0.9","0.9","1.4","2","59","548","2965","343"
"83","0.9","0.9","1.4","2","14","286","0","0"
"84","0.9","0.9","1.4","2","5","37","0","0"
"81","0.9","0.9","1.4","2","60","440","3067","349"
"82","0.9","0.9","1.4","2","28","2602","13","9"
"84","0.9","0.9","1.4","2","6","58","0","0"
"83","0.9","0.9","1.4","2","15","373","0","0"
"81","0.9","0.9","1.4","2","61","339","3163","354"
"84","0.9","0.9","1.4","2","7","106","0","0"
"81","0.9","0.9","1.4","2","62","241","3255","360"
"83","0.9","0.9","1.4","2","16","432","0","0"
"82","0.9","0.9","1.4","2","29","2768","18","11"
"84","0.9","0.9","1.4","2","8","132","0","0"
"81","0.9","0.9","1.4","2","63","172","3319","365"
"83","0.9","0.9","1.4","2","17","515","0","0"
"84","0.9","0.9","1.4","2","9","165","0","0"
"81","0.9","0.9","1.4","2","64","114","3376","366"
"82","0.9","0.9","1.4","2","30","2905","31","18"
"83","0.9","0.9","1.4","2","18","586","0","0"
"84","0.9","0.9","1.4","2","10","212","0","0"
"81","0.9","0.9","1.4","2","65","77","3411","368"
"84","0.9","0.9","1.4","2","11","282","0","0"
"83","0.9","0.9","1.4","2","19","684","0","0"
"81","0.9","0.9","1.4","2","66","53","3435","368"
"82","0.9","0.9","1.4","2","31","3031","51","20"
"81","0.9","0.9","1.4","2","67","33","3455","368"
"84","0.9","0.9","1.4","2","12","363","0","0"
"83","0.9","0.9","1.4","2","20","795","1","0"
"81","0.9","0.9","1.4","2","68","20","3468","368"
"84","0.9","0.9","1.4","2","13","452","0","0"
"82","0.9","0.9","1.4","2","32","3145","77","27"
"83","0.9","0.9","1.4","2","21","911","1","0"
"81","0.9","0.9","1.4","2","69","15","3473","368"
"81","0.9","0.9","1.4","2","70","12","3476","368"
"84","0.9","0.9","1.4","2","14","527","0","0"
"83","0.9","0.9","1.4","2","22","1016","1","0"
"82","0.9","0.9","1.4","2","33","3214","118","31"
"81","0.9","0.9","1.4","2","71","8","3479","369"
"84","0.9","0.9","1.4","2","15","613","0","0"
"83","0.9","0.9","1.4","2","23","1118","1","0"
"81","0.9","0.9","1.4","2","72","5","3482","369"
"82","0.9","0.9","1.4","2","34","3308","161","36"
"81","0.9","0.9","1.4","2","73","4","3483","369"
"84","0.9","0.9","1.4","2","16","748","0","0"
"83","0.9","0.9","1.4","2","24","1270","1","0"
"81","0.9","0.9","1.4","2","74","4","3483","369"
"84","0.9","0.9","1.4","2","17","865","0","0"
"82","0.9","0.9","1.4","2","35","3337","197","44"
"81","0.9","0.9","1.4","2","75","4","3483","369"
"83","0.9","0.9","1.4","2","25","1394","1","0"
"84","0.9","0.9","1.4","2","18","984","0","0"
"81","0.9","0.9","1.4","2","76","4","3483","369"
"84","0.9","0.9","1.4","2","19","1108","0","0"
"83","0.9","0.9","1.4","2","26","1517","2","0"
"82","0.9","0.9","1.4","2","36","3359","246","49"
"81","0.9","0.9","1.4","2","77","3","3484","369"
"81","0.9","0.9","1.4","2","78","1","3486","369"
"84","0.9","0.9","1.4","2","20","1232","0","0"
"83","0.9","0.9","1.4","2","27","1655","3","1"
"81","0.9","0.9","1.4","2","79","0","3487","369"
"82","0.9","0.9","1.4","2","37","3331","311","61"
"84","0.9","0.9","1.4","2","21","1359","1","0"
"83","0.9","0.9","1.4","2","28","1793","9","2"
"82","0.9","0.9","1.4","2","38","3297","400","72"
"84","0.9","0.9","1.4","2","22","1513","1","0"
"85","0.9","0.9","1.4","2","0","0","0","0"
"83","0.9","0.9","1.4","2","29","1928","15","3"
"85","0.9","0.9","1.4","2","1","3","0","0"
"84","0.9","0.9","1.4","2","23","1668","1","0"
"83","0.9","0.9","1.4","2","30","2110","18","10"
"82","0.9","0.9","1.4","2","39","3247","481","76"
"85","0.9","0.9","1.4","2","2","6","0","0"
"84","0.9","0.9","1.4","2","24","1817","1","0"
"83","0.9","0.9","1.4","2","31","2299","21","13"
"85","0.9","0.9","1.4","2","3","8","0","0"
"82","0.9","0.9","1.4","2","40","3157","575","90"
"85","0.9","0.9","1.4","2","4","15","0","0"
"84","0.9","0.9","1.4","2","25","1944","2","0"
"83","0.9","0.9","1.4","2","32","2450","30","15"
"82","0.9","0.9","1.4","2","41","3085","646","101"
"85","0.9","0.9","1.4","2","5","17","0","0"
"84","0.9","0.9","1.4","2","26","2086","6","0"
"85","0.9","0.9","1.4","2","6","25","0","0"
"82","0.9","0.9","1.4","2","42","3001","728","112"
"83","0.9","0.9","1.4","2","33","2653","46","18"
"85","0.9","0.9","1.4","2","7","38","0","0"
"84","0.9","0.9","1.4","2","27","2259","12","2"
"82","0.9","0.9","1.4","2","43","2877","841","126"
"85","0.9","0.9","1.4","2","8","58","0","0"
"83","0.9","0.9","1.4","2","34","2799","71","24"
"85","0.9","0.9","1.4","2","9","86","0","0"
"82","0.9","0.9","1.4","2","44","2715","985","145"
"84","0.9","0.9","1.4","2","28","2427","17","5"
"85","0.9","0.9","1.4","2","10","124","0","0"
"83","0.9","0.9","1.4","2","35","2919","98","29"
"82","0.9","0.9","1.4","2","45","2567","1113","167"
"85","0.9","0.9","1.4","2","11","168","0","0"
"84","0.9","0.9","1.4","2","29","2603","23","6"
"82","0.9","0.9","1.4","2","46","2434","1228","185"
"85","0.9","0.9","1.4","2","12","247","0","0"
"82","0.9","0.9","1.4","2","47","2285","1363","204"
"83","0.9","0.9","1.4","2","36","3025","123","32"
"85","0.9","0.9","1.4","2","13","331","0","0"
"84","0.9","0.9","1.4","2","30","2806","36","9"
"82","0.9","0.9","1.4","2","48","2154","1488","210"
"85","0.9","0.9","1.4","2","14","404","0","0"
"82","0.9","0.9","1.4","2","49","2006","1617","229"
"83","0.9","0.9","1.4","2","37","3118","146","36"
"85","0.9","0.9","1.4","2","15","495","0","0"
"84","0.9","0.9","1.4","2","31","2948","62","12"
"82","0.9","0.9","1.4","2","50","1829","1781","242"
"85","0.9","0.9","1.4","2","16","585","0","0"
"83","0.9","0.9","1.4","2","38","3162","199","43"
"84","0.9","0.9","1.4","2","32","3055","95","13"
"82","0.9","0.9","1.4","2","51","1619","1971","262"
"85","0.9","0.9","1.4","2","17","724","0","0"
"82","0.9","0.9","1.4","2","52","1429","2148","275"
"85","0.9","0.9","1.4","2","18","832","0","0"
"85","0.9","0.9","1.4","2","19","930","1","0"
"82","0.9","0.9","1.4","2","53","1235","2329","288"
"83","0.9","0.9","1.4","2","39","3168","258","49"
"84","0.9","0.9","1.4","2","33","3143","121","18"
"82","0.9","0.9","1.4","2","54","1045","2500","307"
"85","0.9","0.9","1.4","2","20","1045","1","0"
"82","0.9","0.9","1.4","2","55","886","2649","317"
"83","0.9","0.9","1.4","2","40","3189","316","57"
"85","0.9","0.9","1.4","2","21","1164","1","0"
"84","0.9","0.9","1.4","2","34","3195","148","24"
"82","0.9","0.9","1.4","2","56","740","2786","326"
"83","0.9","0.9","1.4","2","41","3175","377","66"
"82","0.9","0.9","1.4","2","57","597","2915","340"
"85","0.9","0.9","1.4","2","22","1273","1","0"
"84","0.9","0.9","1.4","2","35","3254","188","35"
"82","0.9","0.9","1.4","2","58","492","3009","351"
"85","0.9","0.9","1.4","2","23","1416","1","0"
"83","0.9","0.9","1.4","2","42","3155","448","79"
"82","0.9","0.9","1.4","2","59","363","3129","360"
"82","0.9","0.9","1.4","2","60","266","3219","367"
"85","0.9","0.9","1.4","2","24","1592","1","0"
"82","0.9","0.9","1.4","2","61","203","3279","370"
"83","0.9","0.9","1.4","2","43","3125","518","88"
"82","0.9","0.9","1.4","2","62","158","3323","371"
"85","0.9","0.9","1.4","2","25","1761","1","0"
"82","0.9","0.9","1.4","2","63","91","3387","374"
"82","0.9","0.9","1.4","2","64","51","3426","375"
"83","0.9","0.9","1.4","2","44","3077","593","98"
"85","0.9","0.9","1.4","2","26","1885","2","1"
"82","0.9","0.9","1.4","2","65","34","3442","376"
"82","0.9","0.9","1.4","2","66","23","3453","376"
"83","0.9","0.9","1.4","2","45","2982","706","110"
"85","0.9","0.9","1.4","2","27","2037","6","1"
"82","0.9","0.9","1.4","2","67","12","3464","376"
"82","0.9","0.9","1.4","2","68","8","3468","376"
"84","0.9","0.9","1.4","2","36","3278","253","39"
"83","0.9","0.9","1.4","2","46","2892","802","123"
"82","0.9","0.9","1.4","2","69","7","3468","377"
"85","0.9","0.9","1.4","2","28","2191","8","4"
"84","0.9","0.9","1.4","2","37","3277","323","49"
"82","0.9","0.9","1.4","2","70","6","3469","377"
"83","0.9","0.9","1.4","2","47","2802","893","136"
"85","0.9","0.9","1.4","2","29","2362","13","4"
"82","0.9","0.9","1.4","2","71","3","3471","378"
"84","0.9","0.9","1.4","2","38","3253","407","56"
"83","0.9","0.9","1.4","2","48","2686","1005","145"
"82","0.9","0.9","1.4","2","72","0","3474","378"
"85","0.9","0.9","1.4","2","30","2556","19","5"
"84","0.9","0.9","1.4","2","39","3242","472","68"
"83","0.9","0.9","1.4","2","49","2556","1131","156"
"84","0.9","0.9","1.4","2","40","3173","551","83"
"86","0.9","0.9","1.4","2","0","0","0","0"
"83","0.9","0.9","1.4","2","50","2442","1235","171"
"85","0.9","0.9","1.4","2","31","2738","26","7"
"86","0.9","0.9","1.4","2","1","7","0","0"
"84","0.9","0.9","1.4","2","41","3070","664","91"
"83","0.9","0.9","1.4","2","51","2300","1355","196"
"86","0.9","0.9","1.4","2","2","13","0","0"
"85","0.9","0.9","1.4","2","32","2891","38","8"
"86","0.9","0.9","1.4","2","3","14","0","0"
"83","0.9","0.9","1.4","2","52","2173","1470","211"
"84","0.9","0.9","1.4","2","42","2955","779","100"
"86","0.9","0.9","1.4","2","4","21","0","0"
"83","0.9","0.9","1.4","2","53","2031","1602","223"
"86","0.9","0.9","1.4","2","5","33","0","0"
"84","0.9","0.9","1.4","2","43","2855","883","110"
"83","0.9","0.9","1.4","2","54","1882","1736","238"
"85","0.9","0.9","1.4","2","33","3028","54","19"
"86","0.9","0.9","1.4","2","6","47","0","0"
"84","0.9","0.9","1.4","2","44","2738","993","124"
"86","0.9","0.9","1.4","2","7","63","0","0"
"83","0.9","0.9","1.4","2","55","1705","1897","254"
"85","0.9","0.9","1.4","2","34","3146","77","24"
"86","0.9","0.9","1.4","2","8","96","0","0"
"83","0.9","0.9","1.4","2","56","1514","2072","270"
"84","0.9","0.9","1.4","2","45","2610","1104","143"
"86","0.9","0.9","1.4","2","9","130","0","0"
"83","0.9","0.9","1.4","2","57","1337","2233","286"
"84","0.9","0.9","1.4","2","46","2475","1228","155"
"85","0.9","0.9","1.4","2","35","3228","112","33"
"83","0.9","0.9","1.4","2","58","1154","2398","304"
"86","0.9","0.9","1.4","2","10","166","0","0"
"83","0.9","0.9","1.4","2","59","974","2567","315"
"84","0.9","0.9","1.4","2","47","2338","1357","163"
"85","0.9","0.9","1.4","2","36","3299","149","46"
"83","0.9","0.9","1.4","2","60","800","2736","321"
"86","0.9","0.9","1.4","2","11","230","0","0"
"84","0.9","0.9","1.4","2","48","2174","1502","182"
"86","0.9","0.9","1.4","2","12","281","0","0"
"83","0.9","0.9","1.4","2","61","664","2867","326"
"86","0.9","0.9","1.4","2","13","334","0","0"
"85","0.9","0.9","1.4","2","37","3295","208","60"
"83","0.9","0.9","1.4","2","62","551","2975","331"
"84","0.9","0.9","1.4","2","49","2029","1635","195"
"86","0.9","0.9","1.4","2","14","418","0","0"
"83","0.9","0.9","1.4","2","63","456","3062","339"
"86","0.9","0.9","1.4","2","15","497","0","0"
"85","0.9","0.9","1.4","2","38","3256","288","71"
"83","0.9","0.9","1.4","2","64","379","3134","344"
"84","0.9","0.9","1.4","2","50","1889","1764","207"
"86","0.9","0.9","1.4","2","16","598","0","0"
"84","0.9","0.9","1.4","2","51","1751","1888","221"
"83","0.9","0.9","1.4","2","65","304","3205","348"
"86","0.9","0.9","1.4","2","17","697","0","0"
"85","0.9","0.9","1.4","2","39","3251","344","81"
"86","0.9","0.9","1.4","2","18","795","0","0"
"84","0.9","0.9","1.4","2","52","1583","2039","239"
"83","0.9","0.9","1.4","2","66","236","3269","352"
"84","0.9","0.9","1.4","2","53","1402","2208","252"
"86","0.9","0.9","1.4","2","19","904","0","0"
"83","0.9","0.9","1.4","2","67","174","3327","356"
"84","0.9","0.9","1.4","2","54","1232","2364","266"
"85","0.9","0.9","1.4","2","40","3215","428","90"
"86","0.9","0.9","1.4","2","20","1024","1","0"
"83","0.9","0.9","1.4","2","68","130","3367","360"
"84","0.9","0.9","1.4","2","55","1005","2578","279"
"83","0.9","0.9","1.4","2","69","93","3403","361"
"86","0.9","0.9","1.4","2","21","1153","1","1"
"84","0.9","0.9","1.4","2","56","846","2727","289"
"83","0.9","0.9","1.4","2","70","57","3438","362"
"85","0.9","0.9","1.4","2","41","3153","512","101"
"84","0.9","0.9","1.4","2","57","695","2868","299"
"83","0.9","0.9","1.4","2","71","40","3455","362"
"86","0.9","0.9","1.4","2","22","1319","1","2"
"84","0.9","0.9","1.4","2","58","591","2967","304"
"83","0.9","0.9","1.4","2","72","28","3466","363"
"85","0.9","0.9","1.4","2","42","3065","619","114"
"83","0.9","0.9","1.4","2","73","21","3473","363"
"84","0.9","0.9","1.4","2","59","497","3053","312"
"86","0.9","0.9","1.4","2","23","1494","1","2"
"84","0.9","0.9","1.4","2","60","394","3151","317"
"83","0.9","0.9","1.4","2","74","14","3478","365"
"85","0.9","0.9","1.4","2","43","2962","722","129"
"84","0.9","0.9","1.4","2","61","301","3235","326"
"83","0.9","0.9","1.4","2","75","7","3484","366"
"86","0.9","0.9","1.4","2","24","1650","1","3"
"84","0.9","0.9","1.4","2","62","213","3318","331"
"83","0.9","0.9","1.4","2","76","5","3486","366"
"85","0.9","0.9","1.4","2","44","2872","813","139"
"84","0.9","0.9","1.4","2","63","145","3382","335"
"83","0.9","0.9","1.4","2","77","2","3489","366"
"86","0.9","0.9","1.4","2","25","1812","2","3"
"84","0.9","0.9","1.4","2","64","87","3440","335"
